index,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,NumRaces,NumUsers,PSC,Power,TimeStamp,User,laccid,netOperators,quality,race_id,ratio,rawPower,segment,segment_end_id,segment_start_id,session_id,source_file,x,y
1516,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584079342e+12,Andrey,7719-124,25002.0,,1435840750.0,0.281690140845,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.6666185225,55.8745500854
1517,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584079445e+12,Andrey,7719-124,25002.0,,1435840750.0,0.288732394366,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.6666692561,55.874675437
1518,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584079548e+12,Andrey,7719-124,25002.0,,1435840750.0,0.295774647887,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.6666630373,55.8748044773
1519,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.4358407965e+12,Andrey,7719-124,25002.0,,1435840750.0,0.302816901408,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.6666568185,55.8749335171
1520,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584079752e+12,Andrey,7719-124,25002.0,,1435840750.0,0.30985915493,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.6666505998,55.8750625564
1521,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584079855e+12,Andrey,7719-124,25002.0,,1435840750.0,0.316901408451,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.666644381,55.8751915954
1522,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584079957e+12,Andrey,7719-124,25002.0,,1435840750.0,0.323943661972,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.6666381623,55.8753206339
1523,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584080058e+12,Andrey,7719-124,25002.0,,1435840750.0,0.330985915493,-105.0,087-086,86,87,461992391.0,087-086-201507021539-Andrey-move.csv,37.6666319435,55.875449672
1524,1,124,873.0,7719,250.0,2.0,Бабушкинская 3,2G,EDGE,1,1.0,-1.0,-57.0,1.43584481367e+12,Anna,7719-124,25002.0,,1435841566.0,0.0,-65.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.66412,55.86963
1525,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-57.0,1.43584481861e+12,Anna,7719-124,25002.0,,1435841566.0,0.00653594771242,-62.5229942218,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6640741114,55.8695275161
1526,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-57.0,1.43584482072e+12,Anna,7719-124,25002.0,,1435841566.0,0.0130718954248,-64.2520845011,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6640282227,55.869425032
1527,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-59.0,1.4358448218e+12,Anna,7719-124,25002.0,,1435841566.0,0.0196078431373,-57.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6639823341,55.8693225476
1528,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-59.0,1.43584482281e+12,Anna,7719-124,25002.0,,1435841566.0,0.0261437908497,-55.9389411724,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6639364455,55.8692200629
1529,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-59.0,1.43584482491e+12,Anna,7719-124,25002.0,,1435841566.0,0.0326797385621,-56.5739741044,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6638905568,55.8691175779
1530,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-59.0,1.435844826e+12,Anna,7719-124,25002.0,,1435841566.0,0.0392156862745,-59.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6638446682,55.8690150927
1531,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-62.1522309456,1.43584482702e+12,Anna,7719-124,25002.0,,1435841566.0,0.0457516339869,-62.1522309456,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6637989271,55.8689125865
1532,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43584482809e+12,Anna,7719-124,25002.0,,1435841566.0,0.0522875816993,-79.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6637533577,55.8688100559
1533,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43584482809e+12,Anna,7719-124,25002.0,,1435841566.0,0.0588235294118,-79.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6637077882,55.868707525
1534,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.4358448291e+12,Anna,7719-124,25002.0,,1435841566.0,0.0653594771242,-65.3005830369,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6636622188,55.8686049939
1535,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.3005830369,1.43584483019e+12,Anna,7719-124,25002.0,,1435841566.0,0.0718954248366,-63.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6636166493,55.8685024625
1536,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.3005830369,1.4358448312e+12,Anna,7719-124,25002.0,,1435841566.0,0.078431372549,-61.7488294804,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6635710799,55.8683999308
1537,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.3005830369,1.43584483228e+12,Anna,7719-124,25002.0,,1435841566.0,0.0849673202614,-61.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6635255104,55.8682973989
1538,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-68.140359446,1.43584483329e+12,Anna,7719-124,25002.0,,1435841566.0,0.0915032679739,-68.140359446,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.663477663,55.8681952048
1539,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-79.0,1.43584483437e+12,Anna,7719-124,25002.0,,1435841566.0,0.0980392156863,-79.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6634269188,55.8680934403
1540,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-80.0152808572,1.43584483539e+12,Anna,7719-124,25002.0,,1435841566.0,0.104575163399,-80.0152808572,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6633761745,55.8679916757
1541,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-85.0,1.43584483643e+12,Anna,7719-124,25002.0,,1435841566.0,0.111111111111,-85.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6633254302,55.8678899107
1542,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-85.0,1.43584483643e+12,Anna,7719-124,25002.0,,1435841566.0,0.117647058824,-85.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6632746859,55.8677881455
1543,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-102.956207695,1.43584483744e+12,Anna,7719-124,25002.0,,1435841566.0,0.124183006536,-102.956207695,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6632239416,55.86768638
1544,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-105.0,1.43584483847e+12,Anna,7719-124,25002.0,,1435841566.0,0.130718954248,-105.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6631731974,55.8675846143
1545,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-110.786605415,1.43584483948e+12,Anna,7719-124,25002.0,,1435841566.0,0.137254901961,-110.786605415,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6631224531,55.8674828483
1546,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-113.0,1.43584484057e+12,Anna,7719-124,25002.0,,1435841566.0,0.143790849673,-113.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6630717088,55.867381082
1547,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-113.0,1.43584484158e+12,Anna,7719-124,25002.0,,1435841566.0,0.150326797386,-113.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6630209645,55.8672793154
1548,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-113.0,1.43584484267e+12,Anna,7719-124,25002.0,,1435841566.0,0.156862745098,-113.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6629702202,55.8671775486
1549,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-113.0,1.43584484368e+12,Anna,7719-124,25002.0,,1435841566.0,0.16339869281,-113.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6629194759,55.8670757815
1550,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-113.0,1.43584484476e+12,Anna,7719-124,25002.0,,1435841566.0,0.169934640523,-113.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6628687317,55.8669740142
1551,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-112.813211963,1.43584484579e+12,Anna,7719-124,25002.0,,1435841566.0,0.176470588235,-112.813211963,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6628179874,55.8668722466
1552,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-107.359916125,1.43584484579e+12,Anna,7719-124,25002.0,,1435841566.0,0.183006535948,-107.359916125,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6627672431,55.8667704787
1553,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-107.0,1.43584484685e+12,Anna,7719-124,25002.0,,1435841566.0,0.18954248366,-107.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6627164988,55.8666687106
1554,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-107.0,1.43584484788e+12,Anna,7719-124,25002.0,,1435841566.0,0.196078431373,-107.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6626657545,55.8665669421
1555,1,124,,7719,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-107.0,1.43584484893e+12,Anna,7719-124,25002.0,,1435841566.0,0.202614379085,-107.0,087-088,88,87,449805108.0,087-088-201507021646-Anna-move.csv,37.6626150103,55.8664651735
1556,1,1250,883.0,7734,250.0,2.0,Свиблово 3,2G,EDGE,1,1.0,-1.0,-76.7847592789,1.43584060162e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0,-77.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.65271,55.85506
1557,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-76.7847592789,1.43584060675e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.00813008130081,-77.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.652881399,55.8551502162
1558,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-76.7847592789,1.43584060886e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0162601626016,-77.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.653050676,55.855241718
1559,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-76.7847592789,1.43584061102e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0243902439024,-76.7847592789,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.653219953,55.8553332196
1560,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-75.0,1.43584061207e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0325203252033,-75.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6533892301,55.855424721
1561,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-75.0,1.43584061314e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0406504065041,-75.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6535585071,55.8555162221
1562,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-74.2136383719,1.43584061422e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0487804878049,-74.2136383719,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6537277842,55.8556077231
1563,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-69.6496766675,1.43584061525e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0569105691057,-69.6496766675,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6538970612,55.8556992238
1564,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.7061571465,1.43584061627e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0650406504065,-65.7061571465,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6540663383,55.8557907243
1565,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.7149800005,1.43584061739e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0731707317073,-63.7149800005,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6542356153,55.8558822246
1566,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43584061843e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0813008130081,-63.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6543914535,55.855980909
1567,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.6507605646,1.43584061948e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0894308943089,-61.6507605646,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6545460436,55.8560802604
1568,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-58.6107398668,1.43584062052e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.0975609756098,-58.6107398668,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6547006336,55.8561796115
1569,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-56.8840723765,1.43584062155e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.105691056911,-56.8840723765,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6548552237,55.8562789623
1570,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-55.1496233549,1.43584062155e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.113821138211,-55.1496233549,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6550098138,55.8563783129
1571,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-55.1496233549,1.43584062259e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.121951219512,-55.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6551644039,55.8564776633
1572,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-55.1496233549,1.43584062361e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.130081300813,-55.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.655318994,55.8565770134
1573,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-55.1496233549,1.43584062465e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.138211382114,-55.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6554735841,55.8566763632
1574,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-56.552399696,1.43584062572e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.146341463415,-56.552399696,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6556281742,55.8567757128
1575,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-59.4589180521,1.43584062678e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.154471544715,-59.4589180521,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6557827643,55.8568750621
1576,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43584062781e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.162601626016,-61.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6559373544,55.8569744112
1577,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43584062781e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.170731707317,-61.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6560919444,55.85707376
1578,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.9944649038,1.43584062894e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.178861788618,-63.9944649038,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6562465345,55.8571731086
1579,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-68.2106273508,1.43584063009e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.186991869919,-68.2106273508,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6564011246,55.8572724569
1580,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-73.0110883135,1.43584063118e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.19512195122,-73.0110883135,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6565557147,55.8573718049
1581,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-78.3276618627,1.43584063223e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.20325203252,-78.3276618627,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6567103048,55.8574711527
1582,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-85.1039133336,1.4358406333e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.211382113821,-85.1039133336,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6568648949,55.8575705003
1583,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-90.1464828331,1.4358406333e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.219512195122,-90.1464828331,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.657019485,55.8576698476
1584,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-94.9662297319,1.43584063442e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.227642276423,-94.9662297319,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6571740751,55.8577691946
1585,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-97.9832602501,1.43584063547e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.235772357724,-97.9832602501,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6573286652,55.8578685414
1586,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-99.7056200893,1.43584063651e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.243902439024,-99.7056200893,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6574832552,55.857967888
1587,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-101.443461904,1.43584063754e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.252032520325,-101.443461904,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6576378453,55.8580672342
1588,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584063861e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.260162601626,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6577924354,55.8581665803
1589,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584063861e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.268292682927,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6579347583,55.8582712607
1590,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.4358406397e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.276422764228,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6580675571,55.8583800825
1591,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064073e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.284552845528,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.658200356,55.8584889039
1592,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064177e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.292682926829,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6583331548,55.8585977251
1593,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064278e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.30081300813,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6584659537,55.858706546
1594,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064378e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.308943089431,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6585912425,55.8588175238
1595,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.4358406448e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.317073170732,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6586708579,55.8589416213
1596,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064582e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.325203252033,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6587504733,55.8590657184
1597,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064582e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.333333333333,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6588300887,55.859189815
1598,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064684e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.341463414634,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.658909704,55.8593139113
1599,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064793e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.349593495935,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6589893194,55.8594380072
1600,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064894e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.357723577236,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6590689348,55.8595621026
1601,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584064996e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.365853658537,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6591485502,55.8596861977
1602,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584065098e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.373983739837,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6592281656,55.8598102924
1603,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.435840652e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.382113821138,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.659307781,55.8599343867
1604,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.435840652e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.390243902439,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6593873964,55.8600584806
1605,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584065302e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.39837398374,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6594670117,55.8601825741
1606,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-103.0,1.43584065403e+12,Andrey,7734-1250,25002.0,,1435840601.0,0.406504065041,-103.0,088-087,87,88,461992391.0,088-087-201507021536-Andrey-move.csv,37.6595466271,55.8603066672
1607,1,1250,883.0,7734,250.0,2.0,Свиблово 3,2G,EDGE,1,1.0,-1.0,-71.0,1.43584173934e+12,Andrey,7734-1250,25002.0,,1435841739.0,0.0,-71.0,088-089,89,88,449805108.0,088-089-201507021555-Andrey-move.csv,37.65267,55.85514
1608,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-71.0,1.43584174384e+12,Andrey,7734-1250,25002.0,,1435841739.0,0.00925925925926,-72.4550650587,088-089,89,88,449805108.0,088-089-201507021555-Andrey-move.csv,37.6525109873,55.8550610052
1609,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-71.0,1.4358417459e+12,Andrey,7734-1250,25002.0,,1435841739.0,0.0185185185185,-73.0,088-089,89,88,449805108.0,088-089-201507021555-Andrey-move.csv,37.6523519746,55.8549820103
1610,1,1250,,7734,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-71.0,1.43584174694e+12,Andrey,7734-1250,25002.0,,1435841739.0,0.0277777777778,-71.5328435982,088-089,89,88,449805108.0,088-089-201507021555-Andrey-move.csv,37.6521929619,55.8549030152
