index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators
44740,1,3731,22 окт. 2015 г. 20:26:39,343.0,100,250,1,Петроградская 3,2G,EDGE,-1,-75,1445534800257,lena ,1445534800,0.0,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3123709418,59.9657627443,100-3731,034-035,25001
44743,1,3731,22 окт. 2015 г. 20:26:40,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445534800513,lena ,1445534800,1.76324599974e-05,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3123705975,59.9657630648,100-3731,034-035,25001
44746,1,3731,22 окт. 2015 г. 20:26:41,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445534801541,lena ,1445534800,0.000443570675847,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3123622798,59.9657708066,100-3731,034-035,25001
44749,1,3731,22 окт. 2015 г. 20:26:42,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445534802561,lena ,1445534800,0.0014282289642,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3123430514,59.9657887038,100-3731,034-035,25001
44752,1,3731,22 окт. 2015 г. 20:26:43,,100,250,1,ServiceLog,2G,EDGE,-1,-79,1445534803590,lena ,1445534800,0.00298884537038,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3123125757,59.9658170696,100-3731,034-035,25001
44755,1,3731,22 окт. 2015 г. 20:26:44,,100,250,1,ServiceLog,2G,EDGE,-1,-79,1445534804636,lena ,1445534800,0.00515920416355,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.312270193,59.965856518,100-3731,034-035,25001
44758,1,3731,22 окт. 2015 г. 20:26:45,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445534805672,lena ,1445534800,0.00788914157974,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3122168829,59.9659061372,100-3731,034-035,25001
44761,1,3731,22 окт. 2015 г. 20:26:46,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445534806714,lena ,1445534800,0.0112174568951,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3121518876,59.9659666324,100-3731,034-035,25001
44764,1,3731,22 окт. 2015 г. 20:26:47,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445534807751,lena ,1445534800,0.0151098518754,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3120758771,59.9660373802,100-3731,034-035,25001
44767,1,3731,22 окт. 2015 г. 20:26:48,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445534808785,lena ,1445534800,0.0195671344639,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3119888354,59.9661183951,100-3731,034-035,25001
44770,1,3731,22 окт. 2015 г. 20:26:49,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445534809812,lena ,1445534800,0.0245637247988,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3118912621,59.9662092122,100-3731,034-035,25001
44773,1,3731,22 окт. 2015 г. 20:26:50,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445534810855,lena ,1445534800,0.030219040357,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3117808252,59.9663120018,100-3731,034-035,25001
44776,1,3731,22 окт. 2015 г. 20:26:50,344.0,100,250,1,Петроградская 4,2G,EDGE,-1,-71,1445534811284,lena ,1445534800,0.030219040357,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3117808252,59.9663120018,100-3731,034-035,25001
44779,1,3731,22 окт. 2015 г. 20:26:51,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445534811897,lena ,1445534800,0.0338563542924,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3117231951,59.9663807913,100-3731,034-035,25001
44782,1,3731,22 окт. 2015 г. 20:26:52,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445534812931,lena ,1445534800,0.0399917235747,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3116565347,59.9665029317,100-3731,034-035,25001
44785,1,3731,22 окт. 2015 г. 20:26:53,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445534813980,lena ,1445534800,0.0462160978763,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3115889072,59.9666268434,100-3731,034-035,25001
44788,1,3731,22 окт. 2015 г. 20:26:55,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445534815023,lena ,1445534800,0.0524048701702,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3115216666,59.966750046,100-3731,034-035,25001
44791,1,3731,22 окт. 2015 г. 20:26:56,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445534816067,lena ,1445534800,0.0585995756605,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3114543615,59.9668733662,100-3731,034-035,25001
44794,1,3731,22 окт. 2015 г. 20:26:57,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445534817092,lena ,1445534800,0.0646815433458,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3113882813,59.9669944416,100-3731,034-035,25001
44797,1,3731,22 окт. 2015 г. 20:26:58,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534818137,lena ,1445534800,0.0708821834472,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3113209117,59.9671178791,100-3731,034-035,25001
44800,1,3731,22 окт. 2015 г. 20:26:59,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534819175,lena ,1445534800,0.0770412869297,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3112539934,59.9672404892,100-3731,034-035,25001
44803,1,3731,22 окт. 2015 г. 20:27:00,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534820195,lena ,1445534800,0.0830935858038,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3111882356,59.9673609727,100-3731,034-035,25001
44806,1,3731,22 окт. 2015 г. 20:27:01,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534821218,lena ,1445534800,0.0891636856817,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3111222843,59.9674818101,100-3731,034-035,25001
44809,1,3731,22 окт. 2015 г. 20:27:02,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534822250,lena ,1445534800,0.0952871885711,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3110557528,59.9676037102,100-3731,034-035,25001
44812,1,3731,22 окт. 2015 г. 20:27:03,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534823292,lena ,1445534800,0.101470027669,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3109885766,59.967726791,100-3731,034-035,25001
44815,1,3731,22 окт. 2015 г. 20:27:04,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534824311,lena ,1445534800,0.107516393346,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3109228832,59.9678471546,100-3731,034-035,25001
44818,1,3731,22 окт. 2015 г. 20:27:05,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534825331,lena ,1445534800,0.11356869222,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3108571254,59.9679676359,100-3731,034-035,25001
44821,1,3731,22 окт. 2015 г. 20:27:06,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534826364,lena ,1445534800,0.119698128306,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3107905294,59.9680896522,100-3731,034-035,25001
44824,1,3731,22 окт. 2015 г. 20:27:07,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534827387,lena ,1445534800,0.125768228184,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3107245782,59.968210487,100-3731,034-035,25001
44827,1,3731,22 окт. 2015 г. 20:27:08,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534828405,lena ,1445534800,0.131808659251,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3106589492,59.9683307307,100-3731,034-035,25001
44830,1,3731,22 окт. 2015 г. 20:27:09,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445534829448,lena ,1445534800,0.137997431544,035,034,119655405.0,034-035-201510222026-lena -move.csv,30.3105917086,59.9684539269,100-3731,034-035,25001
45292,1,3741,22 окт. 2015 г. 21:05:56,353.0,100,250,1,Чёрная речка 3,2G,EDGE,-1,-69,1445537156903,lena ,1445537157,0.0,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3011814583,59.985590181,100-3741,035-034,25001
45294,1,3741,22 окт. 2015 г. 21:05:57,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445537157656,lena ,1445537157,0.000118993272676,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3011827405,59.9855878017,100-3741,035-034,25001
45296,1,3741,22 окт. 2015 г. 21:05:58,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537158679,lena ,1445537157,0.000661939846633,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3011885912,59.985576945,100-3741,035-034,25001
45298,1,3741,22 окт. 2015 г. 21:05:59,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537159717,lena ,1445537157,0.00166180805668,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3011993654,59.9855569519,100-3741,035-034,25001
45300,1,3741,22 окт. 2015 г. 21:06:00,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537160727,lena ,1445537157,0.00306879902753,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3012145266,59.9855288179,100-3741,035-034,25001
45302,1,3741,22 окт. 2015 г. 21:06:01,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537161746,lena ,1445537157,0.00492222695068,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3012344986,59.9854917571,100-3741,035-034,25001
45304,1,3741,22 окт. 2015 г. 21:06:02,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537162784,lena ,1445537157,0.00725830205261,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3012596713,59.9854450453,100-3741,035-034,25001
45306,1,3741,22 окт. 2015 г. 21:06:03,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537163825,lena ,1445537157,0.010055319831,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.301289811,59.9853891164,100-3741,035-034,25001
45308,1,3741,22 окт. 2015 г. 21:06:04,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537164861,lena ,1445537157,0.0132904770886,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.301324672,59.9853244265,100-3741,035-034,25001
45310,1,3741,22 окт. 2015 г. 21:06:05,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537165897,lena ,1445537157,0.0169761213072,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3013643872,59.9852507284,100-3741,035-034,25001
45312,1,3741,22 окт. 2015 г. 21:06:06,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537166919,lena ,1445537157,0.0210533553794,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3014083221,59.9851692,100-3741,035-034,25001
45314,1,3741,22 окт. 2015 г. 21:06:07,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537167954,lena ,1445537157,0.0256292475496,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3014576303,59.9850777002,100-3741,035-034,25001
45316,1,3741,22 окт. 2015 г. 21:06:08,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445537168984,lena ,1445537157,0.0306293983068,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3015115103,59.9849777166,100-3741,035-034,25001
45318,1,3741,22 окт. 2015 г. 21:06:10,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445537170010,lena ,1445537157,0.0360528247948,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3015699513,59.9848692687,100-3741,035-034,25001
45320,1,3741,22 окт. 2015 г. 21:06:11,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537171076,lena ,1445537157,0.0421556968855,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3016357137,59.9847472341,100-3741,035-034,25001
45322,1,3741,22 окт. 2015 г. 21:06:11,354.0,100,250,1,Чёрная речка 4,2G,EDGE,-1,-105,1445537171931,lena ,1445537157,0.0421556968855,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3016357137,59.9847472341,100-3741,035-034,25001
45324,1,3741,22 окт. 2015 г. 21:06:12,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537172108,lena ,1445537157,0.0432721417098,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3016477441,59.9847249094,100-3741,035-034,25001
45326,1,3741,22 окт. 2015 г. 21:06:13,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537173131,lena ,1445537157,0.0497248126818,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3017172759,59.9845958795,100-3741,035-034,25001
45328,1,3741,22 окт. 2015 г. 21:06:14,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537174147,lena ,1445537157,0.0561333306725,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3017863319,59.9844677321,100-3741,035-034,25001
45330,1,3741,22 окт. 2015 г. 21:06:15,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537175177,lena ,1445537157,0.0626301546257,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3018563395,59.9843378183,100-3741,035-034,25001
45332,1,3741,22 окт. 2015 г. 21:06:16,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537176200,lena ,1445537157,0.0690828255977,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3019258713,59.984208787,100-3741,035-034,25001
45334,1,3741,22 окт. 2015 г. 21:06:17,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445537177218,lena ,1445537157,0.0755039578665,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3019950632,59.9840803858,100-3741,035-034,25001
45336,1,3741,22 окт. 2015 г. 21:06:18,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445537178257,lena ,1445537157,0.082057550583,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3020656825,59.9839493354,100-3741,035-034,25001
45338,1,3741,22 окт. 2015 г. 21:06:19,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537179295,lena ,1445537157,0.0886048361603,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3021362338,59.9838184105,100-3741,035-034,25001
45340,1,3741,22 окт. 2015 г. 21:06:20,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537180348,lena ,1445537157,0.0952467348392,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3022078046,59.9836855932,100-3741,035-034,25001
45342,1,3741,22 окт. 2015 г. 21:06:21,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537181411,lena ,1445537157,0.10195170942,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3022800551,59.983551514,100-3741,035-034,25001
45344,1,3741,22 окт. 2015 г. 21:06:22,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537182477,lena ,1445537157,0.108675606923,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3023525096,59.9834170558,100-3741,035-034,25001
45346,1,3741,22 окт. 2015 г. 21:06:23,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537183516,lena ,1445537157,0.115229199639,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3024231288,59.9832860027,100-3741,035-034,25001
45348,1,3741,22 окт. 2015 г. 21:06:24,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537184555,lena ,1445537157,0.121782792356,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3024937481,59.9831549491,100-3741,035-034,25001
45350,1,3741,22 окт. 2015 г. 21:06:25,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537185577,lena ,1445537157,0.128229154685,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3025632119,59.9830260393,100-3741,035-034,25001
45352,1,3741,22 окт. 2015 г. 21:06:26,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537186614,lena ,1445537157,0.134770133123,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3026336953,59.9828952369,100-3741,035-034,25001
45354,1,3741,22 окт. 2015 г. 21:06:27,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537187654,lena ,1445537157,0.141330032978,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3027043825,59.9827640557,100-3741,035-034,25001
45356,1,3741,22 окт. 2015 г. 21:06:29,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537189055,lena ,1445537157,0.150166975464,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3027996064,59.9825873385,100-3741,035-034,25001
45358,1,3741,22 окт. 2015 г. 21:06:30,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537190089,lena ,1445537157,0.156689029477,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3028698858,59.9824569129,100-3741,035-034,25001
45360,1,3741,22 окт. 2015 г. 21:06:31,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537191119,lena ,1445537157,0.16318585343,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3029398934,59.9823269912,100-3741,035-034,25001
45362,1,3741,22 окт. 2015 г. 21:06:32,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537192144,lena ,1445537157,0.169651140184,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3030095611,59.9821976997,100-3741,035-034,25001
45364,1,3741,22 окт. 2015 г. 21:06:33,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537193212,lena ,1445537157,0.176387651965,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3030821515,59.9820629838,100-3741,035-034,25001
45366,1,3741,22 окт. 2015 г. 21:06:34,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537194232,lena ,1445537157,0.182821401519,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3031514793,59.981934322,100-3741,035-034,25001
45368,1,3741,22 окт. 2015 г. 21:06:35,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537195271,lena ,1445537157,0.189374992732,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3032220986,59.9818032631,100-3741,035-034,25001
45370,1,3741,22 окт. 2015 г. 21:06:36,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537196299,lena ,1445537157,0.195859202407,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3032919702,59.9816735912,100-3741,035-034,25001
45372,1,3741,22 окт. 2015 г. 21:06:37,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537197338,lena ,1445537157,0.202412795123,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3033625895,59.9815425312,100-3741,035-034,25001
45374,1,3741,22 окт. 2015 г. 21:06:38,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537198353,lena ,1445537157,0.208815004471,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3034315775,59.9814144981,100-3741,035-034,25001
45376,1,3741,22 окт. 2015 г. 21:06:39,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537199394,lena ,1445537157,0.21538121297,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3035023328,59.9812831848,100-3741,035-034,25001
45378,1,3741,22 окт. 2015 г. 21:06:40,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537200413,lena ,1445537157,0.221808653882,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3035715927,59.9811546461,100-3741,035-034,25001
45380,1,3741,22 окт. 2015 г. 21:06:41,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537201432,lena ,1445537157,0.228236093289,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3036408526,59.9810261069,100-3741,035-034,25001
45382,1,3741,22 окт. 2015 г. 21:06:42,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537202444,lena ,1445537157,0.23461938122,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3037096367,59.9808984502,100-3741,035-034,25001
45384,1,3741,22 окт. 2015 г. 21:06:43,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537203487,lena ,1445537157,0.241198203997,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3037805279,59.9807668826,100-3741,035-034,25001
45386,1,3741,22 окт. 2015 г. 21:06:44,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537204527,lena ,1445537157,0.247758103852,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3038512151,59.9806356929,100-3741,035-034,25001
45388,1,3741,22 окт. 2015 г. 21:06:45,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537205542,lena ,1445537157,0.254160314704,034,035,119655405.0,035-034-201510222105-lena -move.csv,30.3039202031,59.9805076563,100-3741,035-034,25001
45835,1,3741,22 окт. 2015 г. 20:30:16,,100,250,1,ServiceLog,2G,EDGE,-1,-67,1445535016624,lena ,1445535008,0.0178597121728,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3014966026,59.9858966029,100-3741,035-036,25001
45836,1,3741,22 окт. 2015 г. 20:30:17,,100,250,1,ServiceLog,2G,EDGE,-1,-67,1445535017657,lena ,1445535008,0.0229632544912,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3015812793,59.9859777931,100-3741,035-036,25001
45837,1,3741,22 окт. 2015 г. 20:30:18,,100,250,1,ServiceLog,2G,EDGE,-1,-67,1445535018703,lena ,1445535008,0.0287837050296,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3017038697,59.9860624938,100-3741,035-036,25001
45838,1,3741,22 окт. 2015 г. 20:30:19,,100,250,1,ServiceLog,2G,EDGE,-1,-67,1445535019726,lena ,1445535008,0.0351114321332,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3018371444,59.9861545762,100-3741,035-036,25001
45839,1,3741,22 окт. 2015 г. 20:30:20,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445535020749,lena ,1445535008,0.0420673570969,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3019836502,59.9862558,100-3741,035-036,25001
45840,1,3741,22 окт. 2015 г. 20:30:21,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445535021788,lena ,1445535008,0.0497750873553,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3021459905,59.9863679638,100-3741,035-036,25001
45841,1,3741,22 окт. 2015 г. 20:30:21,354.0,100,250,1,Чёрная речка 4,2G,EDGE,-1,-73,1445535022727,lena ,1445535008,0.0497750873553,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3021459905,59.9863679638,100-3741,035-036,25001
45842,1,3741,22 окт. 2015 г. 20:30:22,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445535022875,lena ,1445535008,0.0510025849773,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3021718441,59.9863858265,100-3741,035-036,25001
45843,1,3741,22 окт. 2015 г. 20:30:23,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445535023923,lena ,1445535008,0.0596945958604,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3023549154,59.9865123132,100-3741,035-036,25001
45844,1,3741,22 окт. 2015 г. 20:30:24,,100,250,1,ServiceLog,2G,EDGE,-1,-101,1445535024947,lena ,1445535008,0.0681875516854,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3025337942,59.9866359027,100-3741,035-036,25001
45845,1,3741,22 окт. 2015 г. 20:30:25,,100,250,1,ServiceLog,2G,EDGE,-1,-101,1445535025969,lena ,1445535008,0.0766639209072,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3027123236,59.9867592505,100-3741,035-036,25001
45846,1,3741,22 окт. 2015 г. 20:30:27,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445535027011,lena ,1445535008,0.0853061660483,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3028943467,59.9868850115,100-3741,035-036,25001
45847,1,3741,22 окт. 2015 г. 20:30:28,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445535028054,lena ,1445535008,0.0939567064684,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3030765445,59.9870108928,100-3741,035-036,25001
45848,1,3741,22 окт. 2015 г. 20:30:29,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445535029097,lena ,1445535008,0.102607246889,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3032587423,59.9871367737,100-3741,035-036,25001
45849,1,3741,22 окт. 2015 г. 20:30:30,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445535030127,lena ,1445535008,0.111149968456,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3034386693,59.9872610851,100-3741,035-036,25001
45850,1,3741,22 окт. 2015 г. 20:30:31,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445535031154,lena ,1445535008,0.119667806163,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3036180721,59.9873850339,100-3741,035-036,25001
45851,1,3741,22 окт. 2015 г. 20:30:32,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445535032221,lena ,1445535008,0.128517399663,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3037724558,59.987519369,100-3741,035-036,25001
45852,1,3741,22 окт. 2015 г. 20:30:33,,100,250,1,ServiceLog,2G,EDGE,-1,-101,1445535033253,lena ,1445535008,0.137076707834,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3037853026,59.9876730007,100-3741,035-036,25001
45853,1,3741,22 окт. 2015 г. 20:30:34,,100,250,1,ServiceLog,2G,EDGE,-1,-101,1445535034305,lena ,1445535008,0.145801893901,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3037983983,59.9878296091,100-3741,035-036,25001
45854,1,3741,22 окт. 2015 г. 20:30:35,,100,250,1,ServiceLog,2G,EDGE,-1,-99,1445535035330,lena ,1445535008,0.154303143027,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3038111579,59.9879821972,100-3741,035-036,25001
45855,1,3741,22 окт. 2015 г. 20:30:36,,100,250,1,ServiceLog,2G,EDGE,-1,-99,1445535036386,lena ,1445535008,0.163061504278,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3038243034,59.9881393996,100-3741,035-036,25001
45856,1,3741,22 окт. 2015 г. 20:30:37,,100,250,1,ServiceLog,2G,EDGE,-1,-101,1445535037434,lena ,1445535008,0.171753515161,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3038373493,59.9882954103,100-3741,035-036,25001
45857,1,3741,22 окт. 2015 г. 20:30:38,,100,250,1,ServiceLog,2G,EDGE,-1,-101,1445535038490,lena ,1445535008,0.180511876412,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3038504948,59.9884526111,100-3741,035-036,25001
45858,1,3741,22 окт. 2015 г. 20:30:39,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445535039528,lena ,1445535008,0.189120948346,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3038634162,59.9886071317,100-3741,035-036,25001
45859,1,3741,22 окт. 2015 г. 20:30:40,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445535040576,lena ,1445535008,0.197812957252,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3038764621,59.9887631401,100-3741,035-036,25001
45860,1,3741,22 окт. 2015 г. 20:30:41,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445535041640,lena ,1445535008,0.206637670848,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3038897072,59.9889215297,100-3741,035-036,25001
45861,1,3741,22 окт. 2015 г. 20:30:42,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445535042687,lena ,1445535008,0.215321386452,036,035,119655405.0,035-036-201510222030-lena -move.csv,30.3039027407,59.9890773878,100-3741,035-036,25001
