,CID,LAC,NetworkGen,NetworkType,NumRaces,NumUsers,Power,laccid,quality,ratio,segment,segment_end_id,segment_start_id,weight,x,y
8128,57816,26627,2G,EDGE,1,1,-99.0,EDGE-2G-26627-57816,0.81,0.60839521292,084-083,083,084,distance,37.6702445152,55.7445244346
8129,57816,26627,2G,EDGE,1,1,-89.0,EDGE-2G-26627-57816,0.81,0.635964295645,084-083,083,084,distance,37.6710074643,55.7447749892
8130,57816,26627,2G,EDGE,1,1,-91.0,EDGE-2G-26627-57816,0.81,0.66353337837,084-083,083,084,distance,37.6717704133,55.7450255423
8131,57816,26627,2G,EDGE,1,1,-82.0,EDGE-2G-26627-57816,0.81,0.691102461095,084-083,083,084,distance,37.6725333624,55.7452760937
8132,57816,26627,2G,EDGE,1,1,-64.0,EDGE-2G-26627-57816,0.81,0.71867154382,084-083,083,084,distance,37.6732963115,55.7455266435
8133,57816,26627,2G,EDGE,1,1,-62.0,EDGE-2G-26627-57816,0.81,0.746240626545,084-083,083,084,distance,37.6740592606,55.7457771917
8134,57816,26627,2G,EDGE,1,1,-59.0,EDGE-2G-26627-57816,0.81,0.77380970927,084-083,083,084,distance,37.6748222096,55.7460277382
8135,57816,26627,2G,EDGE,1,1,-54.0,EDGE-2G-26627-57816,0.81,0.801378791995,084-083,083,084,distance,37.6756255333,55.7462338834
8136,57816,26627,2G,EDGE,1,1,-52.0,EDGE-2G-26627-57816,0.81,0.828947874719,084-083,083,084,distance,37.676464544,55.7463846261
8137,57816,26627,2G,EDGE,1,1,-51.0,EDGE-2G-26627-57816,0.81,0.856516957444,084-083,083,084,distance,37.6773439185,55.7464221245
8138,57816,26627,2G,EDGE,1,1,-51.0,EDGE-2G-26627-57816,0.81,0.884086040169,084-083,083,084,distance,37.6782264946,55.7464413611
8139,57816,26627,2G,EDGE,1,1,-52.0,EDGE-2G-26627-57816,0.81,0.911655122894,084-083,083,084,distance,37.6791097181,55.7464481726
8140,57816,26627,2G,EDGE,1,1,-55.0,EDGE-2G-26627-57816,0.81,0.939224205619,084-083,083,084,distance,37.6799929416,55.7464549841
8141,57816,26627,2G,EDGE,1,1,-55.0,EDGE-2G-26627-57816,0.81,0.966793288344,084-083,083,084,distance,37.6808761652,55.7464617956
8142,57816,26627,2G,EDGE,1,1,-59.0,EDGE-2G-26627-57816,0.81,0.994362371069,084-083,083,084,distance,37.6817593887,55.7464686071
8143,19003,26803,2G,EDGE,1,1,-73.0,EDGE-2G-26803-19003,0.95,0.0,084-085,085,084,distance,37.65269,55.74151
8144,19003,26803,2G,EDGE,1,1,-63.0,EDGE-2G-26803-19003,0.95,0.0727731651683,084-085,085,084,distance,37.6509277479,55.7418980965
8145,19003,26803,2G,EDGE,1,1,-61.0,EDGE-2G-26803-19003,0.95,0.145546330337,084-085,085,084,distance,37.6490838547,55.7421138782
8146,19003,26803,2G,EDGE,1,1,-67.0,EDGE-2G-26803-19003,0.95,0.218319495505,084-085,085,084,distance,37.6471997321,55.7422147187
8147,19003,26803,2G,EDGE,1,1,-83.0,EDGE-2G-26803-19003,0.95,0.291092660673,084-085,085,084,distance,37.6453148452,55.7423106995
8148,19003,26803,2G,EDGE,1,1,-86.0,EDGE-2G-26803-19003,0.95,0.363865825842,084-085,085,084,distance,37.6434266105,55.7423226536
8149,19003,26803,2G,EDGE,1,1,-101.0,EDGE-2G-26803-19003,0.95,0.43663899101,084-085,085,084,distance,37.6415494283,55.7421871129
8150,19003,26803,2G,EDGE,1,1,-111.0,EDGE-2G-26803-19003,0.95,0.509412156178,084-085,085,084,distance,37.6396725218,55.7420501133
8151,19003,26803,2G,EDGE,1,1,-87.0,EDGE-2G-26803-19003,0.95,0.582185321347,084-085,085,084,distance,37.6377956153,55.7419131132
8152,19063,26801,2G,EDGE,1,1,-85.0,EDGE-2G-26801-19063,0.79,0.592469672714,084-085,085,084,distance,37.6375303696,55.7418937522
8153,19063,26801,2G,EDGE,1,1,-84.0,EDGE-2G-26801-19063,0.79,0.620765091159,084-085,085,084,distance,37.6368005971,55.7418404841
8154,19063,26801,2G,EDGE,1,1,-80.0,EDGE-2G-26801-19063,0.79,0.649060509603,084-085,085,084,distance,37.6360708246,55.741787216
8155,19063,26801,2G,EDGE,1,1,-77.0,EDGE-2G-26801-19063,0.79,0.677355928047,084-085,085,084,distance,37.6353410521,55.7417339478
8156,19063,26801,2G,EDGE,1,1,-73.0,EDGE-2G-26801-19063,0.79,0.705651346491,084-085,085,084,distance,37.6346112796,55.7416806795
8157,19063,26801,2G,EDGE,1,1,-72.0,EDGE-2G-26801-19063,0.79,0.733946764936,084-085,085,084,distance,37.6338815071,55.7416274111
8158,19063,26801,2G,EDGE,1,1,-73.0,EDGE-2G-26801-19063,0.79,0.76224218338,084-085,085,084,distance,37.6331517345,55.7415741427
8159,19063,26801,2G,EDGE,1,1,-75.0,EDGE-2G-26801-19063,0.79,0.790537601824,084-085,085,084,distance,37.632421962,55.7415208742
8160,19063,26801,2G,EDGE,1,1,-70.0,EDGE-2G-26801-19063,0.79,0.818833020269,084-085,085,084,distance,37.6316921895,55.7414676056
8161,19063,26801,2G,EDGE,1,1,-58.0,EDGE-2G-26801-19063,0.79,0.847128438713,084-085,085,084,distance,37.6309629145,55.7414124863
8162,19063,26801,2G,EDGE,1,1,-58.0,EDGE-2G-26801-19063,0.79,0.875423857157,084-085,085,084,distance,37.6302378221,55.7413418096
8163,19063,26801,2G,EDGE,1,1,-58.0,EDGE-2G-26801-19063,0.79,0.903719275602,084-085,085,084,distance,37.6295127296,55.7412711327
8164,19063,26801,2G,EDGE,1,1,-65.0,EDGE-2G-26801-19063,0.79,0.932014694046,084-085,085,084,distance,37.6287876371,55.7412004557
8165,19063,26801,2G,EDGE,1,1,-74.0,EDGE-2G-26801-19063,0.79,0.96031011249,084-085,085,084,distance,37.6280616196,55.7411330585
8166,19063,26801,2G,EDGE,1,1,-83.0,EDGE-2G-26801-19063,0.79,0.988605530935,084-085,085,084,distance,37.6273332942,55.7410738451
8167,19066,26801,2G,EDGE,1,1,-71.0,EDGE-2G-26801-19066,0.63,0.0,085-084,084,085,distance,37.62706,55.74087
8168,19066,26801,2G,EDGE,1,1,-60.0,EDGE-2G-26801-19066,0.63,0.0715755540004,085-084,084,085,distance,37.6289030742,55.7409989489
8169,19066,26801,2G,EDGE,1,1,-57.0,EDGE-2G-26801-19066,0.63,0.143151108001,085-084,084,085,distance,37.6307426329,55.7411434883
8170,19066,26801,2G,EDGE,1,1,-68.0,EDGE-2G-26801-19066,0.63,0.214726662001,085-084,084,085,distance,37.6325818673,55.7412893996
8171,19066,26801,2G,EDGE,1,1,-71.0,EDGE-2G-26801-19066,0.63,0.286302216002,085-084,084,085,distance,37.6344211016,55.7414353105
8172,19066,26801,2G,EDGE,1,1,-85.0,EDGE-2G-26801-19066,0.63,0.357877770002,085-084,084,085,distance,37.636260336,55.7415812208
8173,19066,26801,2G,EDGE,1,1,-93.0,EDGE-2G-26801-19066,0.63,0.429453324003,085-084,084,085,distance,37.6380995703,55.7417271306
8174,19066,26801,2G,EDGE,1,1,-104.0,EDGE-2G-26801-19066,0.63,0.501028878003,085-084,084,085,distance,37.6399388047,55.7418730398
8175,19066,26801,2G,EDGE,1,1,-104.0,EDGE-2G-26801-19066,0.63,0.572604432003,085-084,084,085,distance,37.6417780391,55.7420189484
8176,19066,26801,2G,EDGE,1,1,-109.0,EDGE-2G-26801-19066,0.63,0.644179986004,085-084,084,085,distance,37.6436184063,55.7421592659
8177,19066,26801,2G,EDGE,1,1,-110.0,EDGE-2G-26801-19066,0.63,0.715755540004,085-084,084,085,distance,37.6454714538,55.7421432641
8178,19066,26801,2G,EDGE,1,1,-108.0,EDGE-2G-26801-19066,0.63,0.787331094005,085-084,084,085,distance,37.6473221805,55.7420546556
8179,19066,26801,2G,EDGE,1,1,-107.0,EDGE-2G-26801-19066,0.63,0.858906648005,085-084,084,085,distance,37.6491729497,55.7419663318
8180,19003,26803,2G,GPRS,1,1,-79.0,GPRS-2G-26803-19003,0.31,0.868795060335,085-084,084,085,distance,37.6494286653,55.7419542981
8181,19003,26803,2G,GPRS,1,1,-62.0,GPRS-2G-26803-19003,0.31,0.877564725916,085-084,084,085,distance,37.6496539066,55.7419368719
8182,19003,26803,2G,GPRS,1,1,-67.0,GPRS-2G-26803-19003,0.31,0.886334391496,085-084,084,085,distance,37.6498781074,55.7419148914
8183,19003,26803,2G,GPRS,1,1,-69.0,GPRS-2G-26803-19003,0.31,0.895104057077,085-084,084,085,distance,37.6501012879,55.7418901672
8184,19003,26803,2G,GPRS,1,1,-75.0,GPRS-2G-26803-19003,0.31,0.903873722657,085-084,084,085,distance,37.6503223249,55.7418596793
8185,19003,26803,2G,GPRS,1,1,-76.0,GPRS-2G-26803-19003,0.31,0.912643388238,085-084,084,085,distance,37.650543362,55.7418291915
8186,19003,26803,2G,GPRS,1,1,-80.0,GPRS-2G-26803-19003,0.31,0.921413053819,085-084,084,085,distance,37.650758872,55.7417886203
8187,19003,26803,2G,GPRS,1,1,-82.0,GPRS-2G-26803-19003,0.31,0.930182719399,085-084,084,085,distance,37.6509719967,55.7417436971
8188,19003,26803,2G,GPRS,1,1,-84.0,GPRS-2G-26803-19003,0.31,0.93895238498,085-084,084,085,distance,37.6511851213,55.7416987739
8189,19003,26803,2G,GPRS,1,1,-83.0,GPRS-2G-26803-19003,0.31,0.947722050561,085-084,084,085,distance,37.651398246,55.7416538507
8190,19003,26803,2G,GPRS,1,1,-83.0,GPRS-2G-26803-19003,0.31,0.956491716141,085-084,084,085,distance,37.6516113707,55.7416089274
8191,19003,26803,2G,GPRS,1,1,-81.0,GPRS-2G-26803-19003,0.31,0.965261381722,085-084,084,085,distance,37.6518244953,55.741564004
8192,19003,26803,2G,GPRS,1,1,-79.0,GPRS-2G-26803-19003,0.31,0.974031047302,085-084,084,085,distance,37.65203762,55.7415190806
8193,19003,26803,2G,GPRS,1,1,-78.0,GPRS-2G-26803-19003,0.31,0.982800712883,085-084,084,085,distance,37.6522507446,55.7414741571
8194,19003,26803,2G,GPRS,1,1,-77.0,GPRS-2G-26803-19003,0.31,0.991570378464,085-084,084,085,distance,37.6524638693,55.7414292336
8195,2147483647,2147483647,3G,HSDPA,1,1,-109.0,HSDPA-3G-2147483647-2147483647,0.43,0.173463377483,088-089,089,088,uniform,37.6496910487,55.8536600816
8196,2147483647,2147483647,3G,HSDPA,1,1,-109.0,HSDPA-3G-2147483647-2147483647,0.43,0.237623219392,088-089,089,088,uniform,37.6485892078,55.8531126818
8197,2147483647,2147483647,3G,HSDPA,1,1,-105.0,HSDPA-3G-2147483647-2147483647,0.43,0.301783061302,088-089,089,088,uniform,37.6474873669,55.8525652743
8198,2147483647,2147483647,3G,HSDPA,1,1,-105.0,HSDPA-3G-2147483647-2147483647,0.43,0.365942903211,088-089,089,088,uniform,37.646385526,55.8520178592
8199,2147483647,2147483647,3G,HSDPA,1,1,-106.0,HSDPA-3G-2147483647-2147483647,0.43,0.43010274512,088-089,089,088,uniform,37.645283685,55.8514704363
8200,2147483647,2147483647,3G,HSDPA,1,1,-106.0,HSDPA-3G-2147483647-2147483647,0.43,0.494262587029,088-089,089,088,uniform,37.6443180945,55.850853024
8201,2147483647,2147483647,3G,HSDPA,1,1,-109.0,HSDPA-3G-2147483647-2147483647,0.43,0.558422428938,088-089,089,088,uniform,37.6434443549,55.8501884239
8202,2147483647,2147483647,3G,HSDPA,1,1,-110.0,HSDPA-3G-2147483647-2147483647,0.43,0.622582270848,088-089,089,088,uniform,37.6425690029,55.8495244827
8203,2147483647,2147483647,3G,HSDPA,1,1,-110.0,HSDPA-3G-2147483647-2147483647,0.43,0.686742112757,088-089,089,088,uniform,37.641691645,55.8488613638
8204,2147483647,2147483647,3G,HSDPA,1,1,-110.0,HSDPA-3G-2147483647-2147483647,0.43,0.750901954666,088-089,089,088,uniform,37.6408447996,55.8481861923
8205,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8206,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8207,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8208,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8209,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8210,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8211,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8212,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8213,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8214,2147483647,2147483647,2G,EDGE,1,1,-110.0,EDGE-2G-2147483647-2147483647,,0.764335270496,088-089,089,088,uniform,37.640674271,55.8480421536
8215,0,0,2G,EDGE,1,1,-51.0,EDGE-2G-0-0,0.45,0.776774423792,088-089,089,088,distance,37.6405163627,55.8479087744
8216,0,0,2G,EDGE,1,1,-53.0,EDGE-2G-0-0,0.45,0.788717115563,088-089,089,088,distance,37.6403647567,55.847780718
8217,0,0,2G,EDGE,1,1,-55.0,EDGE-2G-0-0,0.45,0.800659807334,088-089,089,088,distance,37.6402131507,55.8476526613
8218,0,0,2G,EDGE,1,1,-57.0,EDGE-2G-0-0,0.45,0.812602499106,088-089,089,088,distance,37.6400928243,55.8475145644
8219,0,0,2G,EDGE,1,1,-62.0,EDGE-2G-0-0,0.45,0.824545190877,088-089,089,088,distance,37.6399731617,55.847376254
8220,0,0,2G,EDGE,1,1,-61.0,EDGE-2G-0-0,0.45,0.836487882648,088-089,089,088,distance,37.6398534991,55.8472379431
8221,0,0,2G,EDGE,1,1,-62.0,EDGE-2G-0-0,0.45,0.84843057442,088-089,089,088,distance,37.6397338366,55.8470996317
8222,0,0,2G,EDGE,1,1,-60.0,EDGE-2G-0-0,0.45,0.860373266191,088-089,089,088,distance,37.639614174,55.8469613198
8223,0,0,2G,EDGE,1,1,-58.0,EDGE-2G-0-0,0.45,0.872315957963,088-089,089,088,distance,37.6394945115,55.8468230074
8224,0,0,2G,EDGE,1,1,-51.0,EDGE-2G-0-0,0.45,0.884258649734,088-089,089,088,distance,37.6393823687,55.8466827865
8225,0,0,2G,EDGE,1,1,-51.0,EDGE-2G-0-0,0.45,0.896201341505,088-089,089,088,distance,37.6392765177,55.8465409687
8226,0,0,2G,EDGE,1,1,-51.0,EDGE-2G-0-0,0.45,0.908144033277,088-089,089,088,distance,37.6391706667,55.8463991504
8227,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.956775100512,088-089,089,088,uniform,37.6387396377,55.8458216559
8228,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.959157698017,088-089,089,088,uniform,37.6387185202,55.8457933623
8229,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.961540295521,088-089,089,088,uniform,37.6386974026,55.8457650686
8230,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.963922893025,088-089,089,088,uniform,37.6386762851,55.845736775
8231,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.96630549053,088-089,089,088,uniform,37.6386551675,55.8457084813
8232,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.968688088034,088-089,089,088,uniform,37.63863405,55.8456801877
8233,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.971070685538,088-089,089,088,uniform,37.6386129325,55.845651894
8234,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.973453283042,088-089,089,088,uniform,37.6385918149,55.8456236002
8235,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.975835880547,088-089,089,088,uniform,37.6385706974,55.8455953065
8236,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.978218478051,088-089,089,088,uniform,37.6385495798,55.8455670127
8237,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.980601075555,088-089,089,088,uniform,37.6385284623,55.845538719
8238,11013982,7734,3G,HSDPA,1,1,-83.0,HSDPA-3G-7734-11013982,0.78,0.98298367306,088-089,089,088,uniform,37.6385073447,55.8455104251
8239,11013982,7734,3G,HSDPA,1,1,-89.0,HSDPA-3G-7734-11013982,0.78,0.985366270564,088-089,089,088,uniform,37.6384862272,55.8454821313
8240,11013987,7734,3G,HSDPA,1,1,-89.0,HSDPA-3G-7734-11013987,0.07,0.958600022745,089-088,088,089,distance,37.6519998337,55.8547067585
8241,11013987,7734,3G,HSDPA,1,1,-89.0,HSDPA-3G-7734-11013987,0.07,0.961527437368,089-088,088,089,distance,37.65205005,55.8547317365
8242,11013987,7734,3G,HSDPA,1,1,-89.0,HSDPA-3G-7734-11013987,0.07,0.964454851992,089-088,088,089,distance,37.6521002662,55.8547567145
8243,11013987,7734,3G,HSDPA,1,1,-88.0,HSDPA-3G-7734-11013987,0.07,0.967382266615,089-088,088,089,distance,37.6521504825,55.8547816924
8244,11013987,7734,3G,HSDPA,1,1,-88.0,HSDPA-3G-7734-11013987,0.07,0.970309681239,089-088,088,089,distance,37.6522006987,55.8548066704
8245,11013987,7734,3G,HSDPA,1,1,-88.0,HSDPA-3G-7734-11013987,0.07,0.973237095862,089-088,088,089,distance,37.6522509149,55.8548316483
8246,11013987,7734,3G,HSDPA,1,1,-88.0,HSDPA-3G-7734-11013987,0.07,0.976164510486,089-088,088,089,distance,37.6523011312,55.8548566263
8247,11013987,7734,3G,HSDPA,1,1,-88.0,HSDPA-3G-7734-11013987,0.07,0.979091925109,089-088,088,089,distance,37.6523513474,55.8548816042
8248,11013987,7734,3G,HSDPA,1,1,-88.0,HSDPA-3G-7734-11013987,0.07,0.982019339733,089-088,088,089,distance,37.6524015636,55.8549065821
8249,11013987,7734,3G,HSDPA,1,1,-87.0,HSDPA-3G-7734-11013987,0.07,0.984946754356,089-088,088,089,distance,37.6524517799,55.8549315599
8250,11013987,7734,3G,HSDPA,1,1,-88.0,HSDPA-3G-7734-11013987,0.07,0.98787416898,089-088,088,089,distance,37.6525019961,55.8549565378
8251,11013987,7734,3G,HSDPA,1,1,-89.0,HSDPA-3G-7734-11013987,0.07,0.990801583603,089-088,088,089,distance,37.6525522124,55.8549815156
8252,11013987,7734,3G,HSDPA,1,1,-87.0,HSDPA-3G-7734-11013987,0.07,0.993728998226,089-088,088,089,distance,37.6526024286,55.8550064935
8253,0,0,2G,EDGE,1,1,-97.0,EDGE-2G-0-0,-0.28,0.177930960132,089-090,090,089,uniform,37.6368055623,55.8381709016
8254,0,0,2G,EDGE,1,1,-97.0,EDGE-2G-0-0,-0.28,0.198601150409,089-090,090,089,uniform,37.6367349166,55.8376652391
8255,0,0,2G,EDGE,1,1,-107.0,EDGE-2G-0-0,-0.28,0.219271340686,089-090,090,089,uniform,37.6366642708,55.8371595701
8256,0,0,2G,EDGE,1,1,-107.0,EDGE-2G-0-0,-0.28,0.239941530963,089-090,090,089,uniform,37.636593625,55.8366538944
8257,0,0,2G,EDGE,1,1,-103.0,EDGE-2G-0-0,-0.28,0.260611721241,089-090,090,089,uniform,37.6365229792,55.8361482122
8258,0,0,2G,EDGE,1,1,-109.0,EDGE-2G-0-0,-0.28,0.281281911518,089-090,090,089,uniform,37.6364523334,55.8356425235
8259,0,0,2G,EDGE,1,1,-107.0,EDGE-2G-0-0,-0.28,0.301952101795,089-090,090,089,uniform,37.6363816877,55.8351368281
8260,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.989961993479,090-089,089,090,uniform,37.638368301,55.8449718517
8261,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990009112679,090-089,089,090,uniform,37.63836906,55.8449729226
8262,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990056231878,090-089,089,090,uniform,37.638369819,55.8449739936
8263,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990103351078,090-089,089,090,uniform,37.638370578,55.8449750645
8264,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990150470277,090-089,089,090,uniform,37.6383713371,55.8449761354
8265,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990197589477,090-089,089,090,uniform,37.6383720961,55.8449772064
8266,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990244708676,090-089,089,090,uniform,37.6383728551,55.8449782773
8267,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990291827876,090-089,089,090,uniform,37.6383736142,55.8449793483
8268,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990338947075,090-089,089,090,uniform,37.6383743732,55.8449804192
8269,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990386066275,090-089,089,090,uniform,37.6383751322,55.8449814902
8270,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990433185474,090-089,089,090,uniform,37.6383758912,55.8449825611
8271,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990480304674,090-089,089,090,uniform,37.6383766503,55.8449836321
8272,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990527423873,090-089,089,090,uniform,37.6383774093,55.844984703
8273,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990574543073,090-089,089,090,uniform,37.6383781683,55.844985774
8274,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990621662272,090-089,089,090,uniform,37.6383789274,55.8449868449
8275,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990668781472,090-089,089,090,uniform,37.6383796864,55.8449879159
8276,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990715900671,090-089,089,090,uniform,37.6383804454,55.8449889868
8277,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990763019871,090-089,089,090,uniform,37.6383812044,55.8449900578
8278,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.99081013907,090-089,089,090,uniform,37.6383819635,55.8449911287
8279,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.99085725827,090-089,089,090,uniform,37.6383827225,55.8449921997
8280,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990904377469,090-089,089,090,uniform,37.6383834815,55.8449932706
8281,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990951496669,090-089,089,090,uniform,37.6383842405,55.8449943416
8282,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.990998615868,090-089,089,090,uniform,37.6383849996,55.8449954125
8283,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.991045735068,090-089,089,090,uniform,37.6383857586,55.8449964835
8284,11013982,7734,3G,HSDPA,1,1,-101.0,HSDPA-3G-7734-11013982,,0.991092854267,090-089,089,090,uniform,37.6383865176,55.8449975544
8285,10293097,7763,3G,HSDPA,1,1,-106.0,HSDPA-3G-7763-10293097,0.41,0.546858552585,090-091,091,090,uniform,37.6408954441,55.8141918066
8286,10293097,7763,3G,HSDPA,1,1,-106.0,HSDPA-3G-7763-10293097,0.41,0.582800821238,090-091,091,090,uniform,37.6407099908,55.8137487094
8287,10293097,7763,3G,HSDPA,1,1,-102.0,HSDPA-3G-7763-10293097,0.41,0.61874308989,090-091,091,090,uniform,37.6405245376,55.8133056072
8288,10293097,7763,3G,HSDPA,1,1,-97.0,HSDPA-3G-7763-10293097,0.41,0.654685358543,090-091,091,090,uniform,37.6403390843,55.8128624999
8289,10293097,7763,3G,HSDPA,1,1,-104.0,HSDPA-3G-7763-10293097,0.41,0.690627627196,090-091,091,090,uniform,37.640153631,55.8124193876
8290,10293097,7763,3G,HSDPA,1,1,-102.0,HSDPA-3G-7763-10293097,0.41,0.726569895849,090-091,091,090,uniform,37.6399681777,55.8119762702
8291,10293097,7763,3G,HSDPA,1,1,-96.0,HSDPA-3G-7763-10293097,0.41,0.762512164502,090-091,091,090,uniform,37.6397827244,55.8115331478
8292,10293097,7763,3G,HSDPA,1,1,-88.0,HSDPA-3G-7763-10293097,0.41,0.798454433155,090-091,091,090,uniform,37.6395972711,55.8110900204
8293,10293097,7763,3G,HSDPA,1,1,-74.0,HSDPA-3G-7763-10293097,0.41,0.834396701808,090-091,091,090,uniform,37.6394118178,55.8106468879
8294,10293097,7763,3G,HSDPA,1,1,-71.0,HSDPA-3G-7763-10293097,0.41,0.870338970461,090-091,091,090,uniform,37.6392263645,55.8102037503
8295,10293097,7763,3G,HSDPA,1,1,-75.0,HSDPA-3G-7763-10293097,0.41,0.906281239113,090-091,091,090,uniform,37.6390409113,55.8097606077
8296,10293097,7763,3G,HSDPA,1,1,-74.0,HSDPA-3G-7763-10293097,0.41,0.942223507766,090-091,091,090,uniform,37.6388673431,55.8093161698
8297,10293097,7763,3G,HSDPA,1,1,-74.0,HSDPA-3G-7763-10293097,0.41,0.978165776419,090-091,091,090,uniform,37.6387593224,55.8088651082
8298,2147483647,2147483647,3G,HSDPA,1,1,-107.0,HSDPA-3G-2147483647-2147483647,-0.59,0.585124475844,090-091,091,090,uniform,37.6406980014,55.8137200632
8299,2147483647,2147483647,3G,HSDPA,1,1,-108.0,HSDPA-3G-2147483647-2147483647,-0.59,0.617877917559,090-091,091,090,uniform,37.6405290016,55.8133162733
8300,2147483647,2147483647,3G,HSDPA,1,1,-107.0,HSDPA-3G-2147483647-2147483647,-0.59,0.650631359273,090-091,091,090,uniform,37.6403600019,55.8129124791
8301,2147483647,2147483647,3G,HSDPA,1,1,-104.0,HSDPA-3G-2147483647-2147483647,-0.59,0.683384800988,090-091,091,090,uniform,37.6401910022,55.8125086808
8302,2147483647,2147483647,3G,HSDPA,1,1,-106.0,HSDPA-3G-2147483647-2147483647,-0.59,0.716138242702,090-091,091,090,uniform,37.6400220025,55.8121048783
8303,2147483647,2147483647,3G,HSDPA,1,1,-106.0,HSDPA-3G-2147483647-2147483647,-0.59,0.748891684417,090-091,091,090,uniform,37.6398530027,55.8117010716
8304,2147483647,2147483647,3G,HSDPA,1,1,-106.0,HSDPA-3G-2147483647-2147483647,-0.59,0.781645126132,090-091,091,090,uniform,37.639684003,55.8112972607
8305,2147483647,2147483647,3G,HSDPA,1,1,-106.0,HSDPA-3G-2147483647-2147483647,-0.59,0.814398567846,090-091,091,090,uniform,37.6395150033,55.8108934456
