index,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators,rawPower,grabbed,iter
33364,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,8.0,Anna,1435914913,0.0952380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.620719973,55.7286172599,7736-350,074-075,25002,-83.0,0.0,14
33365,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,9.0,Anna,1435914913,0.107142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6205460438,55.7286054862,7736-350,074-075,25002,-83.5396223844,0.0,14
33366,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,10.0,Anna,1435914913,0.119047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6203616923,55.728593007,7736-350,074-075,25002,-87.0,0.0,14
33366,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,11.0,Anna,1435914913,0.130952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6203616923,55.728593007,7736-350,074-075,25002,-87.0,0.0,14
33367,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.110408802,12.0,Anna,1435914913,0.142857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6201882756,55.728581268,7736-350,074-075,25002,-77.110408802,0.0,14
33368,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,13.0,Anna,1435914913,0.154761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6200114418,55.7285692977,7736-350,074-075,25002,-75.0,0.0,14
33369,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-59.6163131063,14.0,Anna,1435914913,0.166666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6198380251,55.7285575588,7736-350,074-075,25002,-59.6163131063,0.0,14
33370,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,15.0,Anna,1435914913,0.178571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6196541863,55.7285451143,7736-350,074-075,25002,-51.0,0.0,14
33371,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,16.0,Anna,1435914913,0.190476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6194812821,55.72853341,7736-350,074-075,25002,-51.8373694504,1.0,14
33372,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,17.0,Anna,1435914913,0.202380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6193053026,55.7285214975,7736-350,074-075,25002,-53.0,1.0,14
33373,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,18.0,Anna,1435914913,0.214285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6191327401,55.7285098163,7736-350,074-075,25002,-53.4867644955,1.0,14
33374,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.0,19.0,Anna,1435914913,0.22619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6189478761,55.7284973024,7736-350,074-075,25002,-55.0,1.0,14
33375,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.2455233581,20.0,Anna,1435914913,0.238095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.618773322,55.7284852159,7736-350,074-075,25002,-55.2455233581,1.0,14
33375,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-68.0133795938,21.0,Anna,1435914913,0.25,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.618773322,55.7284852159,7736-350,074-075,25002,-68.0133795938,1.0,14
33376,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-69.0,22.0,Anna,1435914913,0.261904761905,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6185886204,55.7284719638,7736-350,074-075,25002,-69.0,1.0,14
33377,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.629951546,23.0,Anna,1435914913,0.27380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.618415868,55.7284595691,7736-350,074-075,25002,-81.629951546,1.0,14
33378,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,24.0,Anna,1435914913,0.285714285714,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6182386774,55.7284468558,7736-350,074-075,25002,-87.0,1.0,14
33379,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,25.0,Anna,1435914913,0.297619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6180638766,55.7284343141,7736-350,074-075,25002,-85.976189328,1.0,14
33380,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,26.0,Anna,1435914913,0.309523809524,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.617879687,55.7284210987,7736-350,074-075,25002,-85.0,1.0,14
33381,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.5822797768,27.0,Anna,1435914913,0.321428571429,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6177072761,55.7284087284,7736-350,074-075,25002,-85.0,1.0,14
33382,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.5822797768,28.0,Anna,1435914913,0.333333333333,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6175295733,55.7283959784,7736-350,074-075,25002,-85.0,1.0,14
33383,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.5822797768,29.0,Anna,1435914913,0.345238095238,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6173564795,55.7283835591,7736-350,074-075,25002,-85.5822797768,1.0,14
33384,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-91.0,30.0,Anna,1435914913,0.357142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6171794596,55.7283708581,7736-350,074-075,25002,-91.0,1.0,14
33384,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-91.0,31.0,Anna,1435914913,0.369047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6171794596,55.7283708581,7736-350,074-075,25002,-91.0,1.0,14
33385,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-95.9915157781,32.0,Anna,1435914913,0.380952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6170063658,55.7283584389,7736-350,074-075,25002,-95.9915157781,0.0,14
33386,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-97.0,33.0,Anna,1435914913,0.392857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6168206399,55.7283451132,7736-350,074-075,25002,-97.0,0.0,14
33387,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-101.778486453,34.0,Anna,1435914913,0.404761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6166475461,55.7283326939,7736-350,074-075,25002,-101.778486453,0.0,14
33388,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,35.0,Anna,1435914913,0.416666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6164686846,55.7283263765,7736-350,074-075,25002,-105.0,0.0,14
33389,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,36.0,Anna,1435914913,0.428571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6162936845,55.7283218893,7736-350,074-075,25002,-105.0,0.0,14
33390,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,37.0,Anna,1435914913,0.440476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6161088857,55.7283171509,7736-350,074-075,25002,-105.0,0.0,14
33391,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-106.464454574,38.0,Anna,1435914913,0.452380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6159352608,55.728312699,7736-350,074-075,25002,-106.464454574,0.0,14
33392,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,39.0,Anna,1435914913,0.464285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6157505517,55.72831,7736-350,074-075,25002,-113.0,0.0,14
33392,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,40.0,Anna,1435914913,0.47619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6157505517,55.72831,7736-350,074-075,25002,-113.0,0.0,14
33393,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,41.0,Anna,1435914913,0.488095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6155762306,55.72831,7736-350,074-075,25002,-113.0,0.0,14
33394,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,42.0,Anna,1435914913,0.5,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6153895195,55.72831,7736-350,074-075,25002,-113.0,0.0,14
33395,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,43.0,Anna,1435914913,0.511904761905,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6152153705,55.72831,7736-350,074-075,25002,-113.0,0.0,14
33396,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,44.0,Anna,1435914913,0.52380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6150300361,55.72831,7736-350,074-075,25002,-113.0,0.0,14
33398,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,46.0,Anna,1435914913,0.547619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6146650995,55.7283258652,7736-341,074-075,25002,-113.0,0.0,14
33399,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,47.0,Anna,1435914913,0.559523809524,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6144914673,55.7283334145,7736-341,074-075,25002,-108.841037846,0.0,14
33400,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,48.0,Anna,1435914913,0.571428571429,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6143032336,55.7283431971,7736-341,074-075,25002,-89.0,0.0,14
33400,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,49.0,Anna,1435914913,0.583333333333,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6143032336,55.7283431971,7736-341,074-075,25002,-89.0,0.0,14
33401,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,50.0,Anna,1435914913,0.595238095238,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.614129764,55.7283582814,7736-341,074-075,25002,-89.0,0.0,14
33402,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,51.0,Anna,1435914913,0.607142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6139469407,55.7283741791,7736-341,074-075,25002,-89.0,0.0,14
33403,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.2889735935,52.0,Anna,1435914913,0.619047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6137738112,55.7283892338,7736-341,074-075,25002,-85.2889735935,0.0,14
33404,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,53.0,Anna,1435914913,0.630952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6135912832,55.7284075493,7736-341,074-075,25002,-83.0,0.0,14
33405,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,54.0,Anna,1435914913,0.642857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6134206645,55.728429486,7736-341,074-075,25002,-83.0,0.0,14
33406,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,55.0,Anna,1435914913,0.654761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6132398121,55.7284527385,7736-341,074-075,25002,-83.0,0.0,14
33407,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-82.0299310742,56.0,Anna,1435914913,0.666666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.613066677,55.7284749987,7736-341,074-075,25002,-82.0299310742,0.0,14
33408,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.0,57.0,Anna,1435914913,0.678571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6128844818,55.7285017346,7736-341,074-075,25002,-77.0,0.0,14
33408,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-78.6505675854,58.0,Anna,1435914913,0.690476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6128844818,55.7285017346,7736-341,074-075,25002,-77.0,0.0,14
33409,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.0,59.0,Anna,1435914913,0.702380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6127183609,55.7285314876,7736-341,074-075,25002,-78.6505675854,0.0,14
33410,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.0,60.0,Anna,1435914913,0.714285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6125419088,55.728563091,7736-341,074-075,25002,-79.0,0.0,14
33411,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-64.5070450521,61.0,Anna,1435914913,0.72619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6123759519,55.7285928146,7736-341,074-075,25002,-64.5070450521,0.0,14
33412,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-57.0,62.0,Anna,1435914913,0.738095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6122023411,55.7286289633,7736-341,074-075,25002,-55.0,0.0,14
33413,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-56.6847994274,63.0,Anna,1435914913,0.75,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6120417781,55.7286681706,7736-341,074-075,25002,-55.7595414468,0.0,14
33414,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.7595414468,64.0,Anna,1435914913,0.761904761905,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6118722159,55.7287095753,7736-341,074-075,25002,-57.0,0.0,14
33415,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.7595414468,65.0,Anna,1435914913,0.77380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6117126001,55.7287485513,7736-341,074-075,25002,-56.6847994274,0.0,14
33416,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-56.6847994274,66.0,Anna,1435914913,0.785714285714,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6115501424,55.7287882211,7736-341,074-075,25002,-55.0,0.0,14
33416,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-57.0,67.0,Anna,1435914913,0.797619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6115501424,55.7287882211,7736-341,074-075,25002,-55.0,0.0,14
33417,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-73.110676719,68.0,Anna,1435914913,0.809523809524,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.611391525,55.728828375,7736-341,074-075,25002,-73.110676719,0.0,14
33418,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,69.0,Anna,1435914913,0.821428571429,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6112335026,55.7288748523,7736-341,074-075,25002,-75.0,0.0,14
33419,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,70.0,Anna,1435914913,0.833333333333,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6110789884,55.7289202977,7736-341,074-075,25002,-82.2320023734,0.0,14
33420,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,71.0,Anna,1435914913,0.845238095238,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6109137971,55.7289688834,7736-341,074-075,25002,-85.0,0.0,14
33421,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,72.0,Anna,1435914913,0.857142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6107595879,55.729014239,7736-341,074-075,25002,-80.0473891073,0.0,14
33422,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,73.0,Anna,1435914913,0.869047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6105936339,55.7290630489,7736-341,074-075,25002,-75.0,0.0,14
33423,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,74.0,Anna,1435914913,0.880952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.61044565,55.7291144758,7736-341,074-075,25002,-73.9483039896,0.0,14
33424,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,75.0,Anna,1435914913,0.892857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6102948708,55.7291684044,7736-341,074-075,25002,-71.0,0.0,14
33425,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,76.0,Anna,1435914913,0.904761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6101468515,55.7292213457,7736-341,074-075,25002,-72.1118023044,0.0,14
33425,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,77.0,Anna,1435914913,0.916666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6101468515,55.7292213457,7736-341,074-075,25002,-84.9172481723,0.0,14
33426,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,78.0,Anna,1435914913,0.928571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6099867757,55.7292785992,7736-341,074-075,25002,-85.0,0.0,14
33427,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,79.0,Anna,1435914913,0.940476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6098386112,55.7293315924,7736-341,074-075,25002,-82.0349646627,0.0,14
33429,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,80.0,Anna,1435914913,0.952380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6097055591,55.7293791803,7736-341,074-075,25002,-81.0,0.0,14
33430,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,81.0,Anna,1435914913,0.964285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6095854887,55.7294221251,7736-341,074-075,25002,-79.3444607096,0.0,14
33432,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,82.0,Anna,1435914913,0.97619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6093996559,55.7294885906,7736-341,074-075,25002,-79.2824953276,0.0,14
33433,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.3444607096,83.0,Anna,1435914913,0.988095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.609320318,55.7295169668,7736-341,074-075,25002,-81.0,0.0,14
58661,1,1010,1003.0,7736,250,2,Ленинский проспект 3,2G,EDGE,-1,-63.0,0.0,Anna,1435915883,0.0,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.58616,55.70738,7736-1010,100-099,25002,-63.0,0.0,15
58671,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-63.0,1.0,Anna,1435915883,0.0059880239521,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5863054404,55.7074769603,7736-1010,100-099,25002,-70.0523858173,0.0,15
58675,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-63.0,2.0,Anna,1435915883,0.0119760479042,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5864601857,55.7075688578,7736-1010,100-099,25002,-72.3743738205,0.0,15
58679,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-63.0,3.0,Anna,1435915883,0.0179640718563,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5866618471,55.7076843951,7736-1010,100-099,25002,-70.8489335127,0.0,15
58681,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-70.0523858173,4.0,Anna,1435915883,0.0239520958084,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.58678859,55.7077570093,7736-1010,100-099,25002,-63.0,0.0,15
58683,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-70.8489335127,5.0,Anna,1435915883,0.0299401197605,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5869215866,55.7078332062,7736-1010,100-099,25002,-58.2087538348,0.0,15
58685,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-70.8489335127,6.0,Anna,1435915883,0.0359281437126,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5870740187,55.7079205381,7736-1010,100-099,25002,-55.0,0.0,15
58691,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-71.0,7.0,Anna,1435915883,0.0419161676647,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5872724451,55.708034221,7736-1010,100-099,25002,-71.0,0.0,15
58693,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-71.2927290232,8.0,Anna,1435915883,0.0479041916168,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.587432385,55.7081258538,7736-1010,100-099,25002,-71.3758739524,0.0,15
58695,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-71.2927290232,9.0,Anna,1435915883,0.0538922155689,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5876003693,55.7082220952,7736-1010,100-099,25002,-73.0,0.0,15
58695,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-71.2927290232,10.0,Anna,1435915883,0.059880239521,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5876003693,55.7082220952,7736-1010,100-099,25002,-73.0,0.0,15
58697,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-71.2927290232,11.0,Anna,1435915883,0.0658682634731,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5877601515,55.7083136372,7736-1010,100-099,25002,-71.2927290232,0.0,15
58699,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-71.0,12.0,Anna,1435915883,0.0718562874251,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5879298708,55.7084108721,7736-1010,100-099,25002,-71.0,0.0,15
58701,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-60.1077563416,13.0,Anna,1435915883,0.0778443113772,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5880891798,55.7085021426,7736-1010,100-099,25002,-60.1077563416,0.0,15
58703,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-54.422946557,14.0,Anna,1435915883,0.0838323353293,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5882600033,55.7086000096,7736-1010,100-099,25002,-53.0,0.0,15
58705,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-54.422946557,15.0,Anna,1435915883,0.0898203592814,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5884196277,55.7086914604,7736-1010,100-099,25002,-53.0,0.0,15
58707,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-54.422946557,16.0,Anna,1435915883,0.0958083832335,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5885890316,55.7087885136,7736-1010,100-099,25002,-53.0,0.0,15
58709,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-54.422946557,17.0,Anna,1435915883,0.101796407186,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5887489715,55.7088801447,7736-1010,100-099,25002,-54.422946557,0.0,15
58711,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-67.0,18.0,Anna,1435915883,0.107784431138,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5889202681,55.7089782818,7736-1010,100-099,25002,-67.0,0.0,15
58711,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-67.0,19.0,Anna,1435915883,0.11377245509,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5889202681,55.7089782818,7736-1010,100-099,25002,-67.0,0.0,15
58713,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.9671148555,20.0,Anna,1435915883,0.119760479042,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5890798926,55.7090697317,7736-1010,100-099,25002,-75.9671148555,0.0,15
58715,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.0,21.0,Anna,1435915883,0.125748502994,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5892474547,55.7091588824,7736-1010,100-099,25002,-79.0,0.0,15
58717,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.5923028945,22.0,Anna,1435915883,0.131736526946,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5894444851,55.7092226277,7736-1010,100-099,25002,-77.9095648679,0.0,15
58719,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.9095648679,23.0,Anna,1435915883,0.137724550898,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5896545858,55.7092906014,7736-1010,100-099,25002,-77.0,0.0,15
58721,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.0,24.0,Anna,1435915883,0.14371257485,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5898516161,55.7093543464,7736-1010,100-099,25002,-77.5923028945,0.0,15
58723,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.0,25.0,Anna,1435915883,0.149700598802,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5900775874,55.7094012242,7736-1010,100-099,25002,-79.0,0.0,15
58725,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.3898213432,26.0,Anna,1435915883,0.155688622754,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5902959804,55.709439623,7736-1010,100-099,25002,-79.3898213432,0.0,15
58725,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-86.6088702626,27.0,Anna,1435915883,0.161676646707,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5902959804,55.709439623,7736-1010,100-099,25002,-86.6088702626,0.0,15
58727,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-87.0,28.0,Anna,1435915883,0.167664670659,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5905259695,55.7094800606,7736-1010,100-099,25002,-87.0,0.0,15
58729,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-87.0,29.0,Anna,1435915883,0.173652694611,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5907428593,55.7095181951,7736-1010,100-099,25002,-89.8305768602,0.0,15
58731,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-87.4035639044,30.0,Anna,1435915883,0.179640718563,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.590980368,55.7095471594,7736-1010,100-099,25002,-91.0,0.0,15
58733,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,31.0,Anna,1435915883,0.185628742515,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5912046928,55.7095697533,7736-1010,100-099,25002,-89.1908637585,0.0,15
58735,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,32.0,Anna,1435915883,0.191616766467,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5914429687,55.7095937523,7736-1010,100-099,25002,-87.0,0.0,15
58737,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,33.0,Anna,1435915883,0.197604790419,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.591667515,55.7096163685,7736-1010,100-099,25002,-87.4035639044,0.0,15
58739,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,34.0,Anna,1435915883,0.203592814371,99,100,244724959.0,100-099-201507031317-Anna-move.csv,37.5919062338,55.7096404121,7736-1010,100-099,25002,-89.0,0.0,15
