index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,NumRaces,NumUsers,PSC,Power,TimeStamp,User,few,laccid,netOperators,quality,race_id,ratio,rawPower,segment,segment_end_id,segment_start_id,session_id,source_file,x,y
66,,22619,,,7803,,,,2G,,1,,,-82.0,,,0,7803-22619,,-0.18,,0.321100917431,,003-004,4,3,,,30.2611556232,59.8424324705
67,,22621,,,7803,,,,2G,,1,,,-87.0,,,0,7803-22621,,0.09,,0.321100917431,,003-004,4,3,,,30.2611556232,59.8424324705
68,,22619,,,7803,,,,2G,,1,,,-86.0,,,0,7803-22619,,-0.18,,0.330275229358,,003-004,4,3,,,30.2614183591,59.8424549204
69,,22621,,,7803,,,,2G,,1,,,-87.0,,,0,7803-22621,,0.09,,0.330275229358,,003-004,4,3,,,30.2614183591,59.8424549204
70,,22619,,,7803,,,,2G,,1,,,-89.0,,,0,7803-22619,,-0.18,,0.339449541284,,003-004,4,3,,,30.261681095,59.8424773703
71,,22621,,,7803,,,,2G,,1,,,-86.0,,,0,7803-22621,,0.09,,0.339449541284,,003-004,4,3,,,30.261681095,59.8424773703
72,,22619,,,7803,,,,2G,,1,,,-90.0,,,0,7803-22619,,-0.18,,0.348623853211,,003-004,4,3,,,30.2619438309,59.8424998202
73,,22621,,,7803,,,,2G,,1,,,-86.0,,,0,7803-22621,,0.09,,0.348623853211,,003-004,4,3,,,30.2619438309,59.8424998202
74,,22619,,,7803,,,,2G,,1,,,-90.0,,,0,7803-22619,,-0.18,,0.357798165138,,003-004,4,3,,,30.2622039559,59.8425262004
75,,22621,,,7803,,,,2G,,1,,,-84.0,,,0,7803-22621,,0.09,,0.357798165138,,003-004,4,3,,,30.2622039559,59.8425262004
76,,22619,,,7803,,,,2G,,1,,,-86.0,,,0,7803-22619,,-0.18,,0.366972477064,,003-004,4,3,,,30.2624408712,59.8425875198
77,,22621,,,7803,,,,2G,,1,,,-83.0,,,0,7803-22621,,0.09,,0.366972477064,,003-004,4,3,,,30.2624408712,59.8425875198
78,,22619,,,7803,,,,2G,,1,,,-77.0,,,0,7803-22619,,-0.18,,0.376146788991,,003-004,4,3,,,30.2626777866,59.8426488391
79,,22621,,,7803,,,,2G,,1,,,-83.0,,,0,7803-22621,,0.09,,0.376146788991,,003-004,4,3,,,30.2626777866,59.8426488391
80,,22619,,,7803,,,,2G,,1,,,-73.0,,,0,7803-22619,,-0.18,,0.385321100917,,003-004,4,3,,,30.2629147019,59.8427101582
81,,22621,,,7803,,,,2G,,1,,,-82.0,,,0,7803-22621,,0.09,,0.385321100917,,003-004,4,3,,,30.2629147019,59.8427101582
82,,22619,,,7803,,,,2G,,1,,,-68.0,,,0,7803-22619,,-0.18,,0.394495412844,,003-004,4,3,,,30.2631240408,59.8427899173
83,,22621,,,7803,,,,2G,,1,,,-82.0,,,0,7803-22621,,0.09,,0.394495412844,,003-004,4,3,,,30.2631240408,59.8427899173
84,,22619,,,7803,,,,2G,,1,,,-67.0,,,0,7803-22619,,-0.18,,0.403669724771,,003-004,4,3,,,30.2633072362,59.8428871582
85,,22621,,,7803,,,,2G,,1,,,-82.0,,,0,7803-22621,,0.09,,0.403669724771,,003-004,4,3,,,30.2633072362,59.8428871582
86,,22619,,,7803,,,,2G,,1,,,-67.0,,,0,7803-22619,,-0.18,,0.412844036697,,003-004,4,3,,,30.2634904316,59.8429843987
87,,22621,,,7803,,,,2G,,1,,,-82.0,,,0,7803-22621,,0.09,,0.412844036697,,003-004,4,3,,,30.2634904316,59.8429843987
88,,22619,,,7803,,,,2G,,1,,,-69.0,,,0,7803-22619,,-0.18,,0.422018348624,,003-004,4,3,,,30.263673627,59.843081639
89,,22621,,,7803,,,,2G,,1,,,-83.0,,,0,7803-22621,,0.09,,0.422018348624,,003-004,4,3,,,30.263673627,59.843081639
90,,22619,,,7803,,,,2G,,1,,,-67.0,,,0,7803-22619,,-0.18,,0.43119266055,,003-004,4,3,,,30.2638568223,59.8431788789
91,,22621,,,7803,,,,2G,,1,,,-84.0,,,0,7803-22621,,0.09,,0.43119266055,,003-004,4,3,,,30.2638568223,59.8431788789
92,,22619,,,7803,,,,2G,,1,,,-67.0,,,0,7803-22619,,-0.18,,0.440366972477,,003-004,4,3,,,30.2640400177,59.8432761186
93,,22621,,,7803,,,,2G,,1,,,-85.0,,,0,7803-22621,,0.09,,0.440366972477,,003-004,4,3,,,30.2640400177,59.8432761186
94,,22619,,,7803,,,,2G,,1,,,-68.0,,,0,7803-22619,,-0.18,,0.449541284404,,003-004,4,3,,,30.2642232131,59.843373358
95,,22621,,,7803,,,,2G,,1,,,-85.0,,,0,7803-22621,,0.09,,0.449541284404,,003-004,4,3,,,30.2642232131,59.843373358
96,,22619,,,7803,,,,2G,,1,,,-71.0,,,0,7803-22619,,-0.18,,0.45871559633,,003-004,4,3,,,30.2644064085,59.8434705972
97,,22621,,,7803,,,,2G,,1,,,-85.0,,,0,7803-22621,,0.09,,0.45871559633,,003-004,4,3,,,30.2644064085,59.8434705972
98,,22619,,,7803,,,,2G,,1,,,-74.0,,,0,7803-22619,,-0.18,,0.467889908257,,003-004,4,3,,,30.2645896039,59.843567836
99,,22621,,,7803,,,,2G,,1,,,-87.0,,,0,7803-22621,,0.09,,0.467889908257,,003-004,4,3,,,30.2645896039,59.843567836
100,,22619,,,7803,,,,2G,,1,,,-78.0,,,0,7803-22619,,-0.18,,0.477064220183,,003-004,4,3,,,30.2647727993,59.8436650746
101,,22621,,,7803,,,,2G,,1,,,-86.0,,,0,7803-22621,,0.09,,0.477064220183,,003-004,4,3,,,30.2647727993,59.8436650746
102,,22619,,,7803,,,,2G,,1,,,-77.0,,,0,7803-22619,,-0.18,,0.48623853211,,003-004,4,3,,,30.2649559946,59.8437623128
103,,22621,,,7803,,,,2G,,1,,,-86.0,,,0,7803-22621,,0.09,,0.48623853211,,003-004,4,3,,,30.2649559946,59.8437623128
104,,22619,,,7803,,,,2G,,1,,,-81.0,,,0,7803-22619,,-0.18,,0.495412844037,,003-004,4,3,,,30.26513919,59.8438595508
105,,22621,,,7803,,,,2G,,1,,,-86.0,,,0,7803-22621,,0.09,,0.495412844037,,003-004,4,3,,,30.26513919,59.8438595508
106,,22619,,,7803,,,,2G,,1,,,-82.0,,,0,7803-22619,,-0.18,,0.504587155963,,003-004,4,3,,,30.2653223854,59.8439567885
107,,22621,,,7803,,,,2G,,1,,,-84.0,,,0,7803-22621,,0.09,,0.504587155963,,003-004,4,3,,,30.2653223854,59.8439567885
108,,22619,,,7803,,,,2G,,1,,,-81.0,,,0,7803-22619,,-0.18,,0.51376146789,,003-004,4,3,,,30.2655055808,59.844054026
109,,22621,,,7803,,,,2G,,1,,,-83.0,,,0,7803-22621,,0.09,,0.51376146789,,003-004,4,3,,,30.2655055808,59.844054026
110,,22619,,,7803,,,,2G,,1,,,-80.0,,,0,7803-22619,,-0.18,,0.522935779817,,003-004,4,3,,,30.2656887762,59.8441512631
111,,22621,,,7803,,,,2G,,1,,,-80.0,,,0,7803-22621,,0.09,,0.522935779817,,003-004,4,3,,,30.2656887762,59.8441512631
112,,22619,,,7803,,,,2G,,1,,,-80.0,,,0,7803-22619,,-0.18,,0.532110091743,,003-004,4,3,,,30.2658719716,59.8442484999
113,,22621,,,7803,,,,2G,,1,,,-79.0,,,0,7803-22621,,0.09,,0.532110091743,,003-004,4,3,,,30.2658719716,59.8442484999
114,,22619,,,7803,,,,2G,,1,,,-81.0,,,0,7803-22619,,-0.18,,0.54128440367,,003-004,4,3,,,30.2660551669,59.8443457365
115,,22621,,,7803,,,,2G,,1,,,-76.0,,,0,7803-22621,,0.09,,0.54128440367,,003-004,4,3,,,30.2660551669,59.8443457365
116,,22619,,,7803,,,,2G,,1,,,-81.0,,,0,7803-22619,,-0.18,,0.550458715596,,003-004,4,3,,,30.2662383623,59.8444429728
117,,22621,,,7803,,,,2G,,1,,,-78.0,,,0,7803-22621,,0.09,,0.550458715596,,003-004,4,3,,,30.2662383623,59.8444429728
118,,22619,,,7803,,,,2G,,1,,,-85.0,,,0,7803-22619,,-0.18,,0.559633027523,,003-004,4,3,,,30.2664215577,59.8445402088
119,,22621,,,7803,,,,2G,,1,,,-80.0,,,0,7803-22621,,0.09,,0.559633027523,,003-004,4,3,,,30.2664215577,59.8445402088
120,,22619,,,7803,,,,2G,,1,,,-88.0,,,0,7803-22619,,-0.18,,0.56880733945,,003-004,4,3,,,30.2666047531,59.8446374445
121,,22621,,,7803,,,,2G,,1,,,-83.0,,,0,7803-22621,,0.09,,0.56880733945,,003-004,4,3,,,30.2666047531,59.8446374445
122,,22619,,,7803,,,,2G,,1,,,-87.0,,,0,7803-22619,,-0.18,,0.577981651376,,003-004,4,3,,,30.2667879485,59.8447346799
123,,22621,,,7803,,,,2G,,1,,,-83.0,,,0,7803-22621,,0.09,,0.577981651376,,003-004,4,3,,,30.2667879485,59.8447346799
124,,22619,,,7803,,,,2G,,1,,,-87.0,,,0,7803-22619,,-0.18,,0.587155963303,,003-004,4,3,,,30.2669711439,59.8448319151
125,,22621,,,7803,,,,2G,,1,,,-85.0,,,0,7803-22621,,0.09,,0.587155963303,,003-004,4,3,,,30.2669711439,59.8448319151
126,,22619,,,7803,,,,2G,,1,,,-89.0,,,0,7803-22619,,-0.18,,0.596330275229,,003-004,4,3,,,30.2671543392,59.8449291499
127,,22621,,,7803,,,,2G,,1,,,-82.0,,,0,7803-22621,,0.09,,0.596330275229,,003-004,4,3,,,30.2671543392,59.8449291499
128,,22619,,,7803,,,,2G,,1,,,-90.0,,,0,7803-22619,,-0.18,,0.605504587156,,003-004,4,3,,,30.2673375346,59.8450263845
129,,22621,,,7803,,,,2G,,1,,,-81.0,,,0,7803-22621,,0.09,,0.605504587156,,003-004,4,3,,,30.2673375346,59.8450263845
130,,22619,,,7803,,,,2G,,1,,,-90.0,,,0,7803-22619,,-0.18,,0.614678899083,,003-004,4,3,,,30.26752073,59.8451236188
131,,22621,,,7803,,,,2G,,1,,,-79.0,,,0,7803-22621,,0.09,,0.614678899083,,003-004,4,3,,,30.26752073,59.8451236188
132,,22619,,,7803,,,,2G,,1,,,-88.0,,,0,7803-22619,,-0.18,,0.623853211009,,003-004,4,3,,,30.2677039254,59.8452208528
133,,22621,,,7803,,,,2G,,1,,,-78.0,,,0,7803-22621,,0.09,,0.623853211009,,003-004,4,3,,,30.2677039254,59.8452208528
134,,22619,,,7803,,,,2G,,1,,,-88.0,,,0,7803-22619,,-0.18,,0.633027522936,,003-004,4,3,,,30.2678024678,59.845342833
