,index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators,rawPower,NumRaces,NumUsers,coeffs,controls,method,maxCorrMinDelta
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.355263157895,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.361842105263,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.368421052632,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.375,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.381578947368,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.388157894737,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.394736842105,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.401315789474,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.407894736842,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.414473684211,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.421052631579,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.427631578947,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.434210526316,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.440789473684,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.447368421053,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.453947368421,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.460526315789,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.467105263158,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.473684210526,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.480263157895,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.486842105263,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.493421052632,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.5,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.506578947368,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.513157894737,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.519736842105,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.526315789474,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.532894736842,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.539473684211,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.546052631579,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.552631578947,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.559210526316,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.565789473684,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.572368421053,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.578947368421,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.585526315789,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.592105263158,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.598684210526,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.605263157895,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.611842105263,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.618421052632,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.625,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.631578947368,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.638157894737,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.644736842105,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.651315789474,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.657894736842,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.664473684211,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.671052631579,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.677631578947,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.684210526316,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.690789473684,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.697368421053,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.703947368421,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.710526315789,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.717105263158,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.723684210526,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.730263157895,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.736842105263,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.743421052632,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.75,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.756578947368,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3818,5044,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.763157894737,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2947656578,59.9058792277,7803-2562,007-008,25002,-107.0,1,2,0.87951,1.0,byCorr,1.0
3854,5080,1,22618,01.01.2013 22:01:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-53.0,1357066890476,gsmart,1445578089,0.953947368421,8,7,587761451.0,007-008-201301012159-gsmart-move.csv,30.2998143547,59.9071116853,7803-22618,007-008,25002,-53.0,1,3,0.94694,1.0,byCorr,1.0
4312,5622,1,22618,23.10.2015 8:30:28,,7803,250,2,ServiceLog,2G,GPRS,-1,-51.0,1445578228439,natalie,1445578089,0.921052631579,8,7,587761451.0,007-008-201510230828-natalie-move.csv,30.2989014178,59.906888828,7803-22618,007-008,25002,-51.0,1,3,0.9523,1.0,byCorr,1.0
4321,5631,250-2-7803-22618,22622,23.10.2015 8:30:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-100.97411737,1445578230480,natalie,1445578089,0.934210526316,8,7,587761451.0,007-008-201510230828-natalie-move.csv,30.2992816581,59.9069816487,7803-22622,007-008,25002,-100.97411737,1,3,0.47076,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-89.0832484044,1357065124206,gsmart,1445576377,0.555555555556,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-89.0832484044,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-90.1118331575,1357065124206,gsmart,1445576377,0.5625,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-90.1118331575,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-91.1404179106,1357065124206,gsmart,1445576377,0.569444444444,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-91.1404179106,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-92.1690026637,1357065124206,gsmart,1445576377,0.576388888889,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-92.1690026637,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-93.1975874168,1357065124206,gsmart,1445576377,0.583333333333,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-93.1975874168,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-94.2261721699,1357065124206,gsmart,1445576377,0.590277777778,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-94.2261721699,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-95.254756923,1357065124206,gsmart,1445576377,0.597222222222,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-95.254756923,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-96.2833416761,1357065124206,gsmart,1445576377,0.604166666667,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-96.2833416761,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-97.3119264292,1357065124206,gsmart,1445576377,0.611111111111,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-97.3119264292,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-98.3405111823,1357065124206,gsmart,1445576377,0.618055555556,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-98.3405111823,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-99.3690959354,1357065124206,gsmart,1445576377,0.625,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-99.3690959354,1,3,0.96424,1.0,byCorr,1.0
4540,5850,250-2-7803-22622,22618,01.01.2013 21:32:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-100.397680688,1357065124206,gsmart,1445576377,0.631944444444,7,8,587761451.0,008-007-201301012130-gsmart-move.csv,30.2843376325,59.9035024219,7803-22618,008-007,25002,-100.397680688,1,3,0.96424,1.0,byCorr,1.0
4931,6328,250-2-7803-22622,22618,23.10.2015 8:01:02,,7803,250,2,ServiceLog,2G,GPRS,-1,-83.2037628487,1445576462818,natalie,1445576377,0.534722222222,7,8,587761451.0,008-007-201510230759-natalie-move.csv,30.2851371211,59.9037102171,7803-22618,008-007,25002,-83.2037628487,1,3,0.97429,1.0,byCorr,1.0
4931,6328,250-2-7803-22622,22618,23.10.2015 8:01:02,,7803,250,2,ServiceLog,2G,GPRS,-1,-83.9749739135,1445576462818,natalie,1445576377,0.541666666667,7,8,587761451.0,008-007-201510230759-natalie-move.csv,30.2851371211,59.9037102171,7803-22618,008-007,25002,-83.9749739135,1,3,0.97429,1.0,byCorr,1.0
4931,6328,250-2-7803-22622,22618,23.10.2015 8:01:02,,7803,250,2,ServiceLog,2G,GPRS,-1,-84.7461849783,1445576462818,natalie,1445576377,0.548611111111,7,8,587761451.0,008-007-201510230759-natalie-move.csv,30.2851371211,59.9037102171,7803-22618,008-007,25002,-84.7461849783,1,3,0.97429,1.0,byCorr,1.0
